Dt,weight
4444.482,5.8244020318957e-07
4442.972,1.2162132202572617e-06
4440.144,9.38927971276445e-06
4449.8009999999995,1.6417988904623473e-06
4452.82,1.1209364133254686e-06
4458.952,1.8782462906749352e-06
4463.597,1.41603339758953e-06
4443.94,1.4044946716961549e-06
4458.647,2.896377754714886e-06
4458.1990000000005,3.755895109734495e-07
4463.851,6.263384343432193e-07
4464.299,6.2985537355709965e-06
4470.023,1.9824143603866416e-06
4465.486,1.7786198903832127e-06
4463.733,5.241560062237658e-06
4455.911,2.3165789071511537e-06
4465.25,8.600388813540964e-07
4473.38,6.963825544715569e-07
4447.82,1.8274567776523944e-06
4451.319,1.6863499146772398e-06
4452.106,1.1014845078151277e-06
4455.51,1.7504749941549496e-06
4432.593,1.4773808979130967e-05
4431.022,3.3599528830833462e-06
4441.713,2.019472647973165e-06
4460.295,1.9676820380661957e-06
4473.664000000001,7.512068154413031e-06
4458.401,5.150511584056451e-08
4436.374,4.827777775722979e-07
4428.917,1.6918023963819948e-06
4431.851,1.785232794736496e-06
4433.228,7.84450667206646e-07
4422.984,4.6015413867029325e-07
4427.029,8.46950623890536e-07
4431.763,2.6557453977652723e-06
4439.036,3.616567384458457e-06
4438.0740000000005,5.30141609638062e-07
4435.388,2.7434524606160483e-06
4438.6140000000005,2.1932705023122357e-07
4433.255,8.005006135961984e-07
4438.938,2.8383743251511515e-06
4437.278,6.716034150099063e-07
4457.851,1.1790885469356966e-06
4450.49,9.280849678863071e-07
4452.005,2.4439545446902913e-06
4435.037,2.125093237567583e-06
4458.738,3.1633351536094874e-06
4445.647,8.513882889922876e-07
4468.521,1.2398810625143147e-06
4457.749,7.334517293186273e-07
4466.287,3.925265478117854e-07
4467.462,9.243390421436894e-07
4457.678,1.8754032109288844e-06
4469.356,7.472990855338108e-07
4479.528,1.4074705229122895e-06
4486.024,2.8687683700826257e-06
4497.6759999999995,2.9288448048659285e-05
4496.901,2.1702479293997874e-06
4490.804,3.632292837375126e-06
4487.03,4.514291057709244e-06
4490.844,6.872749627097214e-07
4484.303,9.568910660355848e-07
4474.41,5.65550255965957e-07
4489.937,3.721672820748952e-06
4496.325,6.795604092119999e-06
4515.89,1.5675132529507278e-06
4509.751,2.141590535297003e-06
4498.755999999999,2.152687574766567e-08
4490.677,9.677765562961498e-07
4496.96,1.2304171121267756e-06
4494.627,1.9603955397880228e-07
4475.501,1.6939293953327298e-06
4457.125,1.4275411434732186e-06
4462.873,7.817721355691852e-08
4452.512,1.5490420860327358e-06
4444.958,3.416606469367901e-06
4449.552,2.5801771878526477e-06
4470.361,1.6380007412748303e-06
4476.1759999999995,3.095700481605909e-06
4480.304,1.733449265974598e-06
4481.066,5.632642853083757e-07
4468.774,1.8781807900830277e-06
4456.918,1.762589948228486e-06
4446.957,4.231294865228576e-06
4439.942,1.7066373953059715e-06
4442.734,1.8136883762047538e-06
4450.795999999999,3.5291400268379904e-06
4443.014,8.491787947014744e-07
4418.437,5.69817973586002e-07
4408.141,1.2352030810517123e-06
4413.805,7.704077828731866e-07
4404.335,1.8064532162283464e-06
4428.138,3.364005953493423e-06
4424.53,3.040965885635626e-06
4449.111,1.3205910688916999e-06
4471.309,1.6884415079026192e-06
4482.845,6.249356595046323e-06
4501.701,7.36185051316076e-07
4513.016,2.208482572211249e-06
4508.385,1.5254494809420632e-06
4518.681,1.2768667683638595e-06
4514.746,7.196306618545202e-07
4524.4,4.4123075212519747e-07
4511.925,1.0059492390882392e-06
4492.691,2.6322873344309502e-06
4494.785,1.066339014540938e-06
4485.937,1.7136610060733793e-06
4467.329000000001,4.976430483914536e-07
4458.845,2.291824994268819e-06
4456.234,3.7508365167243212e-06
4456.321,6.251711075782467e-07
4465.952,2.636002280163882e-07
4474.367,8.512463120336119e-07
4451.191,2.2914532341525858e-06
4456.912,1.5907340979251673e-06
4451.005,1.8118348864823904e-06
4440.221,8.266188861051097e-07
4432.221,1.5351223251092002e-06
4437.834,1.562220097010073e-06
4426.183,2.7123750851852116e-09
4428.008,1.0377542021751322e-06
4413.299,1.9960907069483578e-06
4417.929,3.4549756539357135e-06
4413.776,1.2183818209352893e-06
4434.462,9.401786785246301e-07
4428.809,4.5547403286416954e-07
4413.64,1.134578239304963e-05
4421.751,1.293214476903652e-05
4401.924,1.51596871283498e-06
4401.058,1.0247505643951717e-06
4400.615,8.614890113503467e-07
4413.9,5.69335216520779e-06
4419.736,1.5976532618027763e-06
4410.07,2.048557566209618e-06
4419.335999999999,2.6861261655497383e-06
4414.081,2.944170173086079e-06
4421.974,7.300520715699871e-07
4412.473,3.643541236320585e-07
4418.333,2.3912796767925673e-06
4419.1759999999995,1.0380250559741025e-06
4417.705,2.7582316955225897e-06
4428.793,3.510163443190548e-06
4437.179,4.940585727564575e-07
4419.0740000000005,5.154547836746985e-06
4429.567,1.2717240867559653e-05
4434.721,4.855508424964582e-06
4451.465,5.922142192169106e-07
4424.028,2.0140803560015143e-06
4429.411,9.460569140767857e-06
4436.815,6.261708767479741e-07
4436.255999999999,1.5908597882501796e-06
4434.791,7.628613180565906e-07
4424.409000000001,2.4420178515133423e-06
4410.977,1.1927162106250489e-06
4414.556,9.516536741123648e-07
4388.525,8.258576630099654e-07
4393.391,1.4998290129316511e-06
4398.149,4.418837222150673e-06
4407.553,1.8641495011246218e-06
4408.354,1.7026719540661496e-06
4414.704000000001,2.4278298922202385e-07
4408.383,8.210040691495992e-07
4400.36,2.771424753933202e-06
4374.9890000000005,7.158531365020229e-07
4372.588,9.606918706525035e-07
4381.545,9.932651379796124e-07
4388.159000000001,1.9123393487629307e-05
4386.292,1.2324980836345484e-05
4392.795,1.6087175509763864e-06
4381.779,9.19225570259214e-06
4394.753,7.039117589970421e-07
4407.866,1.7101965558473384e-06
4409.238,1.0654175805385597e-06
4405.213,8.087951128752441e-07
4408.015,2.0505039959610392e-06
4408.52,1.373755420942464e-06
4403.115,1.1061350498405795e-06
4404.670999999999,1.6410066873575168e-06
4388.289000000001,3.0366401911403107e-06
4395.044,3.8218922669403805e-07
4390.772,9.39135979912909e-07
4378.771,3.016482826552261e-06
4371.682,7.547889011898379e-07
4354.096,4.894918537857848e-07
4352.208,2.0462597346340427e-06
4346.871,1.3572855626501948e-06
4350.4220000000005,1.4244767779436953e-06
4358.95,1.5683399766377799e-06
4349.402,3.7698396546657797e-06
4349.884,1.5135646640833378e-06
4347.865,5.790494853865822e-07
4339.904,3.176753038376109e-06
4349.31,5.379931832929095e-07
4371.872,2.700783250703803e-06
4376.920999999999,1.2300143720008563e-05
4343.630999999999,5.213539086048139e-07
4331.729,1.108702850071991e-06
4343.013,0.00011219260033491562
4340.3009999999995,0.00010450752210355267
4333.4,1.2990227861482308e-05
4344.747,4.752823855145274e-05
4351.423,3.013067059198584e-06
4337.692,1.923567389416311e-06
4342.099,3.230370583711424e-07
4340.318,1.0440192452767976e-06
4333.847,8.89055466540613e-06
4340.098,4.404239441586579e-07
4334.593,7.932893524844064e-07
4329.818,1.2797638418410778e-08
4335.831,5.207017351437646e-07
4330.383,9.165506677086018e-07
4330.41,1.2843515387040232e-06
4360.845,1.8751801548591443e-06
4368.937,1.453682960789491e-06
4377.62,1.6679424780648879e-06
4370.651,3.804123903670696e-06
4364.159000000001,1.0686819884163418e-06
4374.96,1.6004520843921328e-06
4372.579000000001,6.186339714772242e-06
4358.92,1.5732967781875574e-06
4382.521,6.241619558912999e-07
4382.58,9.270785601430754e-07
4392.563,1.2877203934716042e-06
4379.262,1.0273059726227087e-06
4353.609,1.284639210222537e-06
4349.31,2.7109978024688804e-06
4345.754,1.2511524751812552e-07
4355.912,4.0932134214850543e-07
4358.16,8.127011610107821e-07
4353.174,6.042538476097529e-06
4343.317,2.9850505087247346e-06
4343.059,3.967505393610163e-06
4332.73,3.1528152274632194e-06
4321.762,1.0989237887287872e-05
4319.019,5.590593243365234e-06
4319.903,1.2297178490510035e-07
4318.232,3.5663240047495262e-06
4323.771,1.033068254424325e-06
4333.088,2.6199661420072176e-07
4326.5470000000005,2.0035312201318273e-07
4323.275,5.1502637439789615e-05
4328.282,1.522542670890372e-06
4318.208,6.383241575192079e-06
4317.104,3.900801007040301e-05
4303.678,3.9944641980390156e-05
4305.937,1.27488670317335e-06
4317.375,9.42838533641966e-07
4316.914000000001,2.7648932827482367e-06
4303.933,1.3370476500369604e-06
4308.333,8.226741572146209e-07
4329.825,7.891041302044398e-07
4334.224,1.7596795976042594e-06
4347.753,2.964740899517656e-06
4321.096,7.473088221082836e-07
4311.294,2.436126338814179e-07
4306.228,1.0002108561512378e-05
4297.103,2.1118417597101335e-05
4310.476,9.71699510665545e-07
4307.226,2.3205549701085824e-05
4304.576,1.7695498286902536e-06
4308.795,2.388575564518537e-06
4301.289000000001,5.804260599884059e-07
4289.31,1.1357183036614118e-05
4281.27,5.5433894451780786e-05
4297.195,7.791640613251818e-07
4306.751,9.365433956737486e-07
4296.405,9.305801863807396e-07
4302.789000000001,1.648003743830908e-06
4300.8240000000005,6.994690485794273e-07
4306.026,1.9956800005342335e-06
4315.485,3.646769353329878e-07
4318.15,4.735611361763672e-07
4304.945,1.9183202609186175e-06
4292.611,5.500823797012497e-06
4301.718,1.4553266715891224e-06
4302.396,6.776792145095461e-07
4306.043,2.919832277476673e-06
4302.577,2.4546196343105174e-05
4323.377,5.123989155192607e-07
4326.657999999999,1.905952155908789e-06
4318.575,1.373015441282533e-06
4318.343,9.898192757593831e-06
4324.871,3.4421154093434426e-06
4343.892,7.569534302094495e-06
4343.891,1.8117782373218216e-06
4369.674,2.9946144802864035e-06
4371.066,2.329054999623317e-06
4384.217000000001,1.346169050031685e-07
4400.572,3.121925502376767e-06
4402.2609999999995,1.0871230604677815e-06
4421.772,1.4566774000114371e-05
4419.337,1.1031724757714538e-06
4407.305,2.5359819911775787e-06
4418.958,4.306928575733109e-06
4426.027,6.658999067123803e-07
4423.957,4.6681749618220834e-07
4417.894,1.7944161547505924e-06
4415.525,8.68901022924905e-07
4413.115,6.596081322880718e-06
4434.462,1.8792863338572548e-06
4441.728,8.118557608036049e-07
4448.145,8.805980124106188e-07
4444.986,5.3417653461389444e-06
4436.380999999999,1.651707182703099e-06
4438.736,2.94753902785366e-06
4444.304,5.563250286816274e-07
4454.829000000001,5.546496297578028e-07
4463.482,6.335473940828635e-07
4475.689,1.565164083073387e-05
4461.762,5.074487525429873e-07
4477.168,6.608659206813278e-06
4475.81,8.179751978597452e-06
4476.982,5.5370881112079225e-06
4483.398,9.762518018031353e-07
4492.562,7.592774620217882e-07
4489.829000000001,3.4426703940883913e-06
4482.363,1.2572599628050881e-06
4468.271,1.0006445762868434e-07
4466.245,6.554453926437059e-06
4462.665,2.4947883148695267e-06
4447.737,8.498712421751156e-07
4436.523,3.071754704404815e-06
4428.786,3.721490481263371e-06
4436.611,9.954691443829956e-07
4437.434,9.339879874462116e-07
4428.936,3.240430235428071e-07
4427.831,1.0146236418003497e-06
4418.1,5.8211376240179174e-06
4410.62,6.305279938245419e-07
4411.874,4.66238612572645e-07
4411.542,2.122847629436907e-06
4431.0070000000005,9.778512554460724e-07
4406.492,8.008721081694918e-07
4422.088,3.648894581994344e-07
4434.343,9.064954417076248e-07
4421.982,1.4843416635179983e-06
4421.683,6.23297702135371e-07
4410.224,1.1002594697178256e-06
4419.813,9.342207800904243e-07
4446.717000000001,1.322799501010752e-06
4443.95,1.3228083524420914e-06
4441.432,1.2542380841459915e-06
4442.601,5.722810613846743e-07
4424.679,9.198788058920237e-07
4419.173,2.4064244758134052e-06
4436.688,8.310903636745758e-06
4443.432,3.727711267208342e-07
4460.1320000000005,7.46210447993441e-07
4471.51,1.43470903257145e-06
4479.56,1.4384487623121305e-06
4486.955,1.908132263447557e-06
4471.554,7.508009773144151e-06
4459.021,2.0284161341979777e-06
4473.2970000000005,4.690631928271977e-07
4478.95,6.722667412744425e-07
4494.706,2.1825000806590765e-07
4507.268,4.55752056322524e-06
4510.77,3.3144228905623733e-06
4515.032,5.598037297121241e-06
4523.595,1.7725168284750491e-06
4519.861,6.230458789137797e-07
4533.859,5.582151633297336e-06
4549.814,1.8835394466155905e-06
4539.691,1.7627129831240963e-06
4550.148,2.654309695602104e-07
4541.8009999999995,9.361202972557498e-07
4553.265,2.7950217847395446e-06
4543.825,2.5653147494915208e-06
4528.8820000000005,8.276571590011612e-07
4522.947,4.454039364585432e-06
4520.161,1.9376039892335196e-06
4508.573,2.203257572291903e-06
4511.548,5.519078989005821e-07
4499.8279999999995,9.556509805050066e-07
4491.707,4.7506809236181295e-06
4491.585999999999,5.370883899814484e-07
4476.281,1.3310437241597928e-06
4489.592000000001,1.5803734975429986e-06
4488.912,7.095901292295658e-06
4497.686,9.24399231876794e-08
4479.420999999999,2.0183131104677707e-06
4464.579000000001,2.7115687197902387e-06
4473.46,8.527855759434444e-08
4458.6759999999995,1.7844883893608953e-06
4465.201,6.2488440971718016e-06
4459.880999999999,1.1983545723879205e-06
4442.447,1.0986750635081647e-06
4419.866,2.63170668053512e-07
4414.363,9.179075921328534e-07
4414.515,2.183425940377124e-05
4412.878,7.478091050075576e-06
4419.938,7.191968532046014e-07
4427.987,1.1186518588969014e-06
4441.505999999999,1.3386409076779605e-06
4447.467000000001,1.3215001108902034e-06
4446.721,1.6690984749977466e-06
4425.585999999999,1.1530688793719007e-06
4438.6179999999995,3.002740979398637e-06
4439.365,3.6394624967596263e-06
4450.249,1.5600426449007062e-06
4465.477,1.555655875529153e-06
4471.559,2.049858726616434e-06
4479.854,1.7831934249560158e-06
4481.36,7.080020054187425e-06
4463.420999999999,2.0459800294037334e-05
4454.766,1.8757422207491637e-06
4468.555,1.5591849412039676e-06
4492.6720000000005,1.7221990967428709e-06
4485.952,5.770734918544887e-06
4467.025,1.3050169754509257e-06
4475.104,4.930677435323824e-06
4483.23,5.943585669730695e-06
4497.482,7.25182987704778e-06
4496.6,1.972412242973698e-06
4495.024,5.52176451327404e-07
4482.31,7.430091508211051e-07
4485.398,9.405761077917461e-07
4480.6,5.290912102810764e-07
4486.87,1.3949209635600136e-06
4463.967000000001,2.3458992734612214e-06
4462.634,1.0369248230586785e-06
4442.379,1.6535872267194786e-06
4444.7029999999995,8.860132295894373e-07
4432.39,1.465450938754543e-06
4438.1,3.2394070099652954e-06
4425.31,1.245836305519119e-06
4422.022,2.988960185947122e-06
4452.437,5.530130886175556e-07
4447.3279999999995,3.879106148828686e-07
4470.964,3.3665135639917304e-06
4456.02,3.3795012691952807e-06
4457.094,9.784832476436687e-06
4469.795,2.2415842699892894e-06
4479.852,2.0981220411348567e-05
4453.373,1.1374593802057711e-06
4449.983,5.382165049055897e-07
4444.818,1.2976401925730963e-06
4465.38,4.5731513058265826e-06
4489.835,8.21788128937598e-07
4509.092000000001,3.5610972345439117e-07
4528.529,1.248493505207053e-06
4529.491,8.09442683591997e-07
4536.604,1.7139221232978766e-06
4525.514,3.403203632034556e-07
4523.147,5.40849805728909e-07
4508.278,2.5497087908979263e-06
4491.258,1.8686371768134379e-06
4499.654,9.193574565861632e-07
4495.889,6.674647512587823e-07
4508.013,7.203964876939608e-07
4511.762,5.04105035840409e-07
4498.482,6.2133472020734574e-06
4503.458,8.271671437622405e-07
4488.8859999999995,2.597020576547418e-06
4479.019,1.6218805145204472e-06
4467.5509999999995,2.7300416569944985e-06
4466.456,4.178665139630681e-07
4463.753,9.463675993167808e-08
4471.247,3.241025051614044e-06
4479.409000000001,5.126333014211144e-07
4487.342000000001,2.1932032314340603e-06
4490.7609999999995,3.2147053205278596e-06
4473.4529999999995,2.451193245239234e-06
4487.572,1.5964538928563568e-05
4488.18,6.823015204690267e-07
4482.41,2.3334125592714515e-06
4476.339,5.9196204193806554e-06
4479.018,1.8340705671488118e-06
4478.956,3.897633964907247e-06
4452.313,8.488149123591327e-07
4452.2609999999995,4.327494876449016e-07
4450.857,1.1977836550665625e-05
4450.755,3.7005320621391514e-06
4435.857,1.0993601642937946e-06
4431.456,1.5712981249912364e-06
4425.585999999999,4.241327077508072e-06
4445.205,4.569457603528865e-06
4439.012,2.8866048893736193e-06
4464.541,3.299185151512477e-06
4475.941,5.097734039555196e-07
4486.955,3.3111301581043065e-06
4494.532999999999,3.5109131594249515e-06
4490.486,1.289098561331069e-06
4488.947,7.438678281752909e-07
4477.946,9.348332991390754e-07
4472.389,8.077109010505436e-07
4443.059,3.351169607765768e-07
4442.86,6.0533850200602035e-06
4435.049,4.343252194518504e-07
4452.013,7.861982938101963e-07
4452.65,8.728469025014679e-07
4462.629,5.536573843047134e-07
4483.233,5.484954950908139e-06
4489.763,1.118855441817696e-06
4472.36,8.437099378487423e-06
4485.354,7.645019308552535e-07
4475.879,8.647388143664194e-06
4471.605,1.3099003101205902e-06
4453.189,1.3213257376928272e-06
4480.831,2.4941040992270304e-06
4475.831,2.9922192829661006e-06
4479.964,8.443466213049486e-06
4489.429,5.031359811374275e-06
4481.747,3.1818434965391034e-06
4490.427,1.767603398938832e-06
4499.229,6.42473088930685e-06
4508.303,9.094341169121356e-07
4505.652,8.700151525875308e-07
4522.6359999999995,2.2295746479486856e-06
4538.124,5.781821336296844e-07
4545.107,1.0212931953142018e-06
4550.734,3.32034007241242e-07
4545.794,1.195708879560727e-06
4553.65,2.0562990280586096e-06
4557.018,5.656295647907533e-07
4550.057,5.3011647157305974e-06
4549.603,5.948655769601612e-07
4545.654,9.322646137645302e-06
4548.974,7.962025355666612e-07
4566.014,1.2942288509350889e-06
4554.29,1.5081909601174988e-06
4542.554,4.934695100008544e-07
4551.7029999999995,8.184592826396689e-07
4554.753,2.227877828561021e-06
4542.247,1.576421333450185e-06
4511.292,6.801412401364578e-07
4487.367,6.247362367565672e-07
4501.765,4.1054832756070206e-06
4479.802,5.608728941035482e-07
4486.215999999999,8.618975934209497e-07
4461.207,5.932321338208827e-07
4454.090999999999,7.185777840967595e-07
4459.185,1.904905031581399e-06
4461.44,3.749408780849358e-06
4460.607,8.441416221551398e-07
4447.204000000001,3.1379138428042015e-07
4457.584,2.824513868817587e-07
4479.971,3.188288223696948e-06
4489.69,9.253073887321638e-07
4487.464,1.023346727384824e-06
4480.212,4.5442885585167363e-07
4482.813,1.896203189432138e-06
4485.651,4.602655781908499e-07
4491.215,4.395281793071624e-06
4495.787,9.454629830339464e-07
4511.202,8.337436687327212e-07
4520.0779999999995,1.7863737442360785e-06
4550.262,1.7062957300562905e-06
4570.215,1.5051044660096285e-06
4582.355,1.036373378886266e-09
4559.289000000001,3.7017544448070515e-06
4550.28,4.069070257365102e-06
4545.583,4.402185024372822e-06
4543.913,3.660838703443041e-06
4542.657999999999,1.1401077284623667e-06
4536.56,6.393060467976308e-06
4559.804,1.113185214902004e-07
4561.035,1.2069475419317134e-06
4546.465999999999,8.950894872843334e-07
4558.389,7.702481915661465e-06
4539.929,7.749608706395973e-07
4538.611,1.7148063812886314e-06
4555.122,7.900410542116613e-07
4572.965999999999,7.39228881524893e-07
4568.734,1.1565634244644938e-06
4577.403,1.3270437623377492e-06
4586.89,5.1384302654220035e-06
4589.52,6.538404511133389e-07
4588.845,7.946454802798376e-07
4596.603,3.6914504935854523e-06
4608.61,7.427407754229102e-09
4623.541,6.149265494609308e-07
4631.916,9.05904166094187e-06
4634.944,3.2016910610302923e-06
4649.458,1.3221152853682563e-06
4645.69,3.7577804646096783e-06
4655.657999999999,3.3548332151969334e-06
4657.974,4.2177849255760315e-06
4660.705,4.571009259442572e-07
4651.28,5.239379954698889e-07
4632.251,1.0309695800538744e-06
4621.859,4.3473450963696065e-07
4608.016,2.0223015654290734e-07
4603.022,3.817804675948082e-07
4628.083,1.4658820034607466e-06
4626.11,1.1872150460479298e-06
4606.913,1.194991028479143e-06
4619.849,3.4265758364848907e-06
4636.012,1.4284643477618645e-06
4618.287,5.277009159606771e-07
4604.9220000000005,1.4338982414608082e-06
4576.855,3.087485468180287e-06
4593.143,8.860627976049351e-07
4585.33,5.581304551318205e-06
4566.84,2.4280927797310033e-06
4591.054,1.38533309313373e-06
4579.697,5.06468545036519e-07
4588.609,2.340421122605583e-06
4609.751,1.0112069893035387e-06
4594.148,2.7575660678859053e-06
4610.786,1.0799896919517716e-06
4606.093,6.69544837623421e-07
4599.139,5.2985747869208385e-06
4587.22,2.2464012189239124e-06
4588.289000000001,1.509774481184026e-06
4599.103,9.240496003389079e-07
4581.623,5.008590389398119e-07
4583.957,3.226114815523687e-07
4578.29,9.155982536965374e-07
4591.2390000000005,3.102363839117824e-06
4582.377,3.64643742465467e-06
4591.835999999999,8.637407269686462e-07
4602.164000000001,7.240048621935722e-07
4610.126,6.177336038814325e-07
4609.389,1.8782825815434245e-06
4616.826,6.193721808508874e-06
4617.582,3.0225911993192274e-07
4617.104,1.9105071024757813e-06
4638.638,3.479285224964836e-06
4640.286,3.6080540777967146e-07
4649.303,1.7946834679770269e-06
4628.979,7.041295042079788e-07
4633.972,1.159928738659539e-06
4633.898,2.5483554070462105e-06
4615.436,6.281897112077478e-07
4614.983,2.3759428017116755e-06
4639.971,1.5657004798125236e-06
4658.877,3.4714021402144226e-06
4639.984,7.674763658423735e-07
4639.344,5.556130195447273e-07
4633.383,3.3571301616293755e-07
4628.005,5.735362828628422e-07
4631.375,1.238150607687562e-07
4625.668,4.835875065111794e-06
4630.218,6.005592601689011e-07
4603.5470000000005,9.309253922029563e-07
4595.102,1.4926496169726787e-06
4577.467000000001,2.542602861819067e-06
4573.617,4.230343336359646e-07
4582.737,1.8213298168796157e-06
4575.097,3.142753805460305e-06
4567.927,3.694673299735941e-07
4560.291,3.916680474862266e-06
4549.404,2.2687413464801324e-06
4558.352,7.986975770324672e-07
4540.0109999999995,2.9101080950077695e-06
4537.25,7.905543487150032e-06
4533.55,6.412903606751825e-07
4535.991,5.06415524962799e-07
4529.354,2.1062299522412783e-06
4562.99,1.266097231853834e-06
4556.951,2.8787740280681054e-06
4581.395,5.679254490514343e-07
4580.089,6.393016210819613e-07
4584.9529999999995,1.3045248358684836e-06
4584.3679999999995,7.428937281564461e-07
4575.141,3.091938623286881e-06
4578.747,1.0106608559899294e-06
4559.5740000000005,3.056022170343075e-06
4571.401,5.852501785824133e-07
4559.447,3.185604469714997e-06
4562.484,1.0358431781490666e-06
4574.754,8.984636529107175e-07
4566.869000000001,3.944688173904777e-06
4591.178,1.876448564970007e-06
4590.556,6.922175134550432e-06
4579.222,8.501686502681021e-07
4591.4929999999995,9.468022045955202e-07
4592.075,7.526326040013712e-07
4576.842000000001,1.1686925408281725e-06
4583.684,1.3374158695806584e-06
4576.143,1.3069395063377322e-06
4568.861,1.232142256094725e-06
4581.744000000001,1.2116343748256548e-06
4583.569,1.8515786983371327e-06
4596.674,4.277082434401512e-07
4582.832,8.720321282467233e-07
4594.013,6.434532964371533e-07
4621.309,6.258050470907379e-07
4605.238,3.8809118408218195e-06
4597.9,4.3408561120550676e-06
4571.17,1.489386094238031e-06
4569.986,1.1996043944929717e-06
4558.431,2.7856127132263064e-06
4556.012,2.511294464030285e-06
4568.396,3.5112185338061434e-06
4575.4490000000005,1.0183580606822266e-06
4573.575,1.0285239295749398e-06
4557.665,2.8931266239841127e-07
4549.407,6.10403733589699e-07
4560.835999999999,1.3992422323396591e-06
4567.265,3.532090208903242e-06
4578.105,1.1687722037102223e-06
4583.95,4.549556930449642e-06
4583.889,1.2689456224586884e-06
4583.33,3.597370400170677e-07
4572.762,3.4057962162737165e-06
4581.998,4.075529146813089e-06
4586.616,1.8713908571029661e-06
4595.514,2.415118351674461e-06
4600.909000000001,2.196860642863289e-06
4606.584,1.8777895568178485e-06
4593.424,1.3964929777658003e-06
4600.963,1.56770267358138e-06
4587.853,3.7233820321404904e-07
4598.228,1.4033121204692799e-06
4601.226,1.7511114120682155e-06
4604.674,1.8281914464535222e-06
4614.72,8.15329150975298e-07
4602.437,1.2277448650055651e-06
4610.441,1.0413841741672105e-06
4618.101,9.477484226056472e-07
4633.188,8.63667348602847e-07
4632.1990000000005,7.032261271255318e-06
4643.071,5.383223680244028e-07
4643.7570000000005,3.0772682609858085e-06
4628.361,6.549891898724997e-07
4613.367,1.7651639444618345e-06
4606.682,1.0849880952288417e-06
4605.611,1.91921071491131e-06
4600.005,1.6817728395319006e-07
4603.149,4.531038850945554e-06
4599.034000000001,2.5436119249917004e-06
4586.983,8.735827219886696e-07
4595.32,2.6471488876489437e-06
4593.242,1.6381414790331187e-07
4589.286,4.559510364990222e-06
4577.407,3.262534914910676e-06
4594.879,1.4860340571899938e-06
4604.88,1.4341407706794935e-06
4629.133,7.058960728745941e-07
4657.04,8.894112940804365e-07
4643.744000000001,1.286503321662507e-06
4640.062,7.499784138000921e-07
4648.456,2.090681527951387e-06
4658.417,1.9547987797524439e-07
4689.6990000000005,1.9108478825823286e-06
4695.475,8.789299601748053e-07
4692.867,1.8202127662446484e-06
4713.678,3.7951768768733474e-06
4704.912,1.5843955879433893e-06
4706.903,1.20965076906261e-06
4689.8679999999995,1.388100050570266e-06
4714.565,5.547313284690607e-07
4709.585999999999,5.132560881301187e-06
4716.647,1.3262905055308098e-06
4701.559,2.357483141654424e-10
4725.521,5.379737986582775e-06
4721.855,2.463048852374541e-06
4736.3859999999995,7.224756889154657e-06
4721.912,4.726057126776476e-06
4722.17,7.513127670744297e-06
4746.1140000000005,6.309378150955324e-06
4722.853,5.469732259291519e-06
4713.97,1.2238059780597598e-06
4713.543,2.821206088926244e-06
4700.849,4.932517647899178e-07
4699.103,9.315768575494984e-08
4681.624,1.9773646188078057e-06
4681.6359999999995,3.1693311131984513e-06
4682.19,3.8171540957446736e-07
4673.593,9.319857936773552e-07
4667.503,5.155542737629475e-07
4657.01,6.97524743171527e-07
4645.589,1.3598002542935729e-06
4639.807,3.5168728281454255e-07
4649.529,1.151018887873814e-06
4648.695,4.2424042967020155e-07
4651.193,1.682349952855196e-08
4640.295999999999,2.167542931982623e-06
4625.439,6.496265501958343e-07
4630.232,6.530779003034936e-07
4624.715,5.665339155306476e-06
4624.19,1.8842298582600236e-06
4621.39,8.777514806063457e-07
4614.593,1.143781957611139e-06
4586.32,3.9922230156240085e-07
4602.818,8.397360877491483e-07
4598.436,3.198572701769602e-07
4604.1359999999995,1.125385142716394e-06
4612.085,1.7431442387200822e-06
4625.282,1.42815366252187e-06
4621.23,3.1708278902378565e-06
4623.347,4.851953690138884e-06
4649.316,7.278650599147746e-07
4633.946,3.3067159492956033e-06
4643.486,1.3325688257794832e-05
4613.624,6.648362302083862e-07
4618.251,4.29892599665962e-06
4637.912,9.588312997850693e-07
4635.773,6.833887417803825e-07
4646.597,7.365395511411985e-08
4642.621,2.3530636219869174e-07
4639.481,5.568662937080005e-06
4645.613,1.6183054214026705e-06
4650.946,4.933306310431474e-06
4649.232,3.752362503487145e-06
4662.577,1.720861645467565e-06
4643.396,5.927829236804341e-07
4634.292,1.496326501550853e-06
4633.315,3.383464940148835e-06
4610.879,2.2945999179935604e-07
4606.227,5.717342199565579e-07
4607.637,3.1836553845341733e-06
4619.529,1.1466719499432861e-06
4629.362,1.1346410844674693e-06
4619.829000000001,2.0242949077665916e-06
4615.142,1.330452448546355e-06
4608.369000000001,5.5134680666800995e-06
4603.209,3.5152795705044253e-06
4597.912,2.0226680146865036e-06
4599.873,1.3107943046858182e-05
4622.393,7.893424107360828e-07
4608.4890000000005,1.7246704163726884e-06
4593.342000000001,2.0971262551092315e-06
4600.362,1.03380911922739e-06
4603.174,1.6442454260844158e-06
4608.688,1.1611095196001467e-06
4583.173,9.54931359137155e-07
4590.107,1.1765402198532307e-06
4581.2429999999995,1.6956324107223319e-06
4587.5470000000005,1.2808260136017442e-06
4600.942,8.136518932508919e-07
4600.13,2.3202672985900684e-06
4611.038,8.216304849454525e-06
4618.55,3.945822042259288e-07
4606.7029999999995,2.7751405848092677e-06
